movieId,title,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
3293,Conceiving Ada (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3294,Devorado Vivo (1977),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3295,Chuva de Pedras (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3296,"Ao Mestre, Com Carinho (1967)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3297,With Byrd at the South Pole (1930),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3298,O Primeiro Milhão (2000),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3299,Linhas Cruzadas (2000),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3300,Eclipse Mortal (2000),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3301,Meu Vizinho Mafioso (2000),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,A Guerra dos Outros (1999),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,Black Tar Heroin: The Dark End of the Street (2000),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3304,Blue Collar (1978),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3305,Iman da Morte (1944),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3306,O Circo (1928),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307,Luzes da Cidade (1931),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3308,Flamingo Kid (1984),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3309,Vida de Cachorro (1918),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,O Garoto (1921),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3311,Um Certo Capitão Lockhart (1955),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3312,The Wild McCullochs (1975),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3313,A Reunião dos Alunos Loucos (1982),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3314,Floresta Maldita (1952),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3315,O Mundo a Seus Pés (1951),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3316,Jogo Duro (2000),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3317,Garotos Incríveis (2000),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3318,Deterrence (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3319,Judy Berlin (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3320,Mifunes sidste sang (1999),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3321,"Waiting Game, The (2000)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3322,Na Terceira Você Dança (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3323,Roubos e Trapaças (2000),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3324,Quem Não Matou Mona? (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3325,Sobrou Pra Você (2000),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3326,De Que Planeta Você Veio? (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3327,Além do Ringue (1999),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3328,Ghost Dog: Matador Implacável (1999),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3329,The Year My Voice Broke (1987),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3330,Clamor do Sexo (1961),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3331,Minha Professora de Francês (1983),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3332,A Montanha do Lobo Solitário (1962),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3333,Triângulo Feminino (1968),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3334,Paixões em Fúria (1948),0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
3335,A Face do Crime (1954),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3336,Invasão da Inglaterra (1966),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3337,Depois Que Tudo Terminou (1967),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3338,For All Mankind (1989),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3339,A Cruz de Ferro (1977),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3340,A Noiva do Monstro (1955),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3341,Nascida Ontem (1950),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3342,Asas da Liberdade (1984),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3343,E Deus Criou a Mulher (1988),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3344,Banquete de Sangue (1963),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3345,"Charlie, the Lonesome Cougar (1967)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3346,Color Me Blood Red (1965),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3347,Os Lobos Nunca Choram (1983),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3348,O Visitante Noturno (1971),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3349,The Perils of Pauline (1947),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3350,O Sol Tornará a Brilhar (1961),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3351,Maníacos (1964),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3352,Brown's Requiem (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3353,The Closer You Get (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3354,Missão: Marte (2000),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3355,O Último Portal (1999),0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
3357,Est-Ouest (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3358,Um Visto Para o Céu (1991),0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3359,O Vencedor (1979),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3360,Hoosiers (a.k.a. Best Shot) (1986),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3361,Sorte no Amor (1988),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3362,Um Dia de Cão (1975),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3363,Loucuras de Verão (1973),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3364,O Segredo das Joias (1950),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3365,Rastros de Ódio (1956),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3367,A Brigada do Diabo (1968),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3368,Da Terra Nascem os Homens (1958),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3369,Gângsters de Casaca (1963),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3370,Atraiçoados (1988),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3371,Esta Terra é Minha Terra (1976),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3372,A Ponte de Remagen (1969),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3373,"Um por Deus, Outro pelo Diabo (1972)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3374,Filhas do Pó (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3375,Destino à Lua (1950),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3376,"Fantastic Night, The (Nuit fantastique, La) (1942)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3377,Os Carrascos Também Morrem (1943),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3378,O Guardião da Floresta (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3379,A Hora Final (1959),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3380,A Face do Perigo (1947),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3381,Slaves to the Underground (1997),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3382,A Canção da Liberdade (1936),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3383,Big Fella (1937),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3384,O Sequestro do Metrô (1974),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3385,Voluntários da Fuzarca (1985),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3386,JFK: A Pergunta Que Não Quer Calar (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3387,Quem é Harry Crumb? (1989),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3388,Um Hóspede do Barulho (1987),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3389,Resgate Infernal (1986),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3390,Surpresa de Shanghai (1986),0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3391,Quem é Essa Garota? (1987),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3392,Ela é o Diabo (1989),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3393,Encontro com um Anjo (1987),0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3394,Encontro às Escuras (1987),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3395,Nadine (1987),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3396,Muppets: O Filme (1979),0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3397,A Grande Farra dos Muppets (1981),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3398,Os Muppets Conquistam Nova York (1984),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3399,Onde Está o Garibaldo? (1985),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400,Os Dinossauros Voltaram (1993),0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3401,Baby: O Segredo da Lenda Perdida (1985),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3402,Turtle Diary (1985),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3403,O Resgate do Titanic (1980),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3404,Titanic (1953),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3405,Somente Deus Por Testemunha (1958),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3406,Falcão dos Mares (1951),1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3407,Les convoyeurs attendent (1999),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3408,Erin Brockovich: Uma Mulher de Talento (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3409,Premonição (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3410,Soft Fruit (1999),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3411,Babymother (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3412,O Urso (1988),0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3413,Impact (1949),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3414,Suplício de uma Saudade (1955),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3415,O Espelho (1975),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3417,O Pirata Sangrento (1952),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3418,Thelma & Louise (1991),0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3419,Diabólicos Sedutores (1970),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3420,Justiça Para Todos (1979),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3421,Clube dos Cafajestes (1978),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3422,Ela Quer Tudo (1986),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3423,Revolução Estudantil (1988),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3424,Faça a Coisa Certa (1989),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3425,Mais e Melhores Blues (1990),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3426,Febre da Selva (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3427,Meu Nome é Coogan (1968),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3428,O Campeão (1979),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3429,Creature Comforts (1989),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,Desejo de Matar (1974),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3431,Desejo de Matar 2 (1982),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3432,Desejo de Matar 3 (1985),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3433,Desejo de Matar 4: Operação Crackdown (1987),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3434,Desejo de Matar 5: A Face da Morte (1994),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3435,Pacto de Sangue (1944),0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3436,Tudo Por Amor (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3437,Na Onda do Rap (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3438,As Tartarugas Ninja (1990),1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3439,As Tartarugas Ninja II: O Segredo do Ooze (1991),1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3440,As Tartarugas Ninja III (1993),1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3441,Amanhecer Violento (1984),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3442,A Quadrilha da Mão (1986),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3443,Férias para a Morte (1986),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3444,O Grande Dragão Branco (1988),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3445,Os Olhos de Laura Mars (1978),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3446,Rir É Viver (1995),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3447,Terra dos Deuses (1937),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3448,"Bom Dia, Vietnã (1987)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3449,O Preço da Paixão (1988),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3450,Dois Velhos Rabugentos (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3451,Adivinhe Quem Vem Para Jantar (1967),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3452,Romeu Tem Que Morrer (2000),1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
3453,"Seu Amor, Meu Destino (2000)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3454,Correndo Atrás (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3455,Buddy Boy (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3456,A Cor do Paraíso (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3457,Amor Maior Que a Vida (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3458,Sangue e Areia (1989),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3459,Gótico (1986),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3460,Um Biruta na Casa do Espanto (1967),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,O Senhor das Moscas (1963),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3462,Tempos Modernos (1936),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3463,Escola de Mergulho (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3465,Assim é a Vida (1986),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3466,Morrendo e Aprendendo (1993),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3467,O Indomado (1963),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3468,Desafio à Corrupção (1961),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3469,O Vento Será Tua Herança (1960),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3470,Dersu Uzala (1975),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3471,Contatos Imediatos do Terceiro Grau (1977),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3472,"Horror Hotel (a.k.a. City of the Dead, The) (1960)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3473,Jonas qui aura 25 ans en l'an 2000 (1976),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3474,Inferno na Estrada (1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3475,Um Lugar ao Sol (1951),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3476,Alucinações do Passado (1990),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3477,"Império dos Discos, Uma Loja Muito Louca (1995)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3478,La Bamba (1987),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3479,O Feitiço de Áquila (1985),0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3480,A Inocência do Primeiro Amor (1986),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3481,Alta Fidelidade (2000),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3483,O Caminho para El Dorado (2000),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3484,Sociedade Secreta (2000),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3485,Manchas Solares (1975),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3486,A Garota Diabólica de Marte (1954),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3487,El Dorado (1966),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3488,"Hideous Sun Demon, The (1959)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3489,Hook: A Volta do Capitão Gancho (1991),0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3490,O Expresso do Horror (1972),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3491,My Chauffeur (1986),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3492,O Filho do Sheik (1926),0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3493,Torso (1973),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3494,Bravura Indômita (1969),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3495,Roadside Prophets (1992),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3496,Madame Sousatzka (1988),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3497,A Volta de Max Dugan (1983),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3498,O Expresso da Meia-Noite (1978),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3499,Louca Obsessão (1990),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3500,Mr. Saturday Night - A Arte de Fazer Rir (1992),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3501,O Romance de Murphy (1985),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3502,Minha Vida (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3503,Solaris (1972),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3504,Rede de Intrigas (1976),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3505,Sem Saída (1987),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3506,Heróis Sem Amanhã (1979),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3507,Um Estranho Casal (1968),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3508,Josey Wales: O Fora da Lei (1976),1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3509,Preto e Branco (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3510,Alta Frequência (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3511,Prontos Para Detonar (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3512,Feitiço do Coração (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3513,Regras do Jogo (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3514,Joe Gould's Secret (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3515,Me Myself I (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3516,Sortilégio do Amor (1958),0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3517,The Bells (1926),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3518,O Fim da Violência (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3519,O Comando 10 de Navarone (1978),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3520,Como Rechear um Biquíni (1965),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3521,Trem Mistério (1989),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3522,Sacco and Vanzetti (Sacco e Vanzetti) (1971),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3523,Taffin (1988),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3524,"Arthur, o Milionário Sedutor (1981)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3525,A Última Festa de Solteiro (1984),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3526,O Tiro Que Não Saiu Pela Culatra (1989),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3527,O Predador (1987),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3528,O Príncipe das Marés (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3529,O Destino Bate à Sua Porta (1981),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3530,No Smoking (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531,All the Vermeers in New York (1990),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3533,A Vingança do Ator (1963),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3534,28 Dias (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3535,Psicopata Americano (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3536,Tenha Fé (2000),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3537,O Grande Golpe (2000),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3538,East Is East (1999),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3539,O Lixo e a Fúria (2000),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3540,Paixões Paralelas (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
3541,Third World Cop (1999),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542,Coming Apart (1969),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3543,Quando os Jovens se Tornam Adultos (1982),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3544,Um Palhaço Suspeito (1992),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3545,Cabaret (1972),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3546,O Que Terá Acontecido a Baby Jane? (1962),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3547,O Amor Não Tem Sexo (1987),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3548,A Mulher do Século (1958),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3549,Eles e Elas (1955),0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3550,Fome de Viver (1983),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
